TRANS DATE;TRANS VAT DESC;ORIGINAL GROSS AMT;ORIGINAL CUR;BILLING GROSS AMT;BILLING CUR CODE;MERCHANT NAME;CARD NUMBER;TRANS CAC CODE 1;TRANS CAC DESC 1;TRANS CAC CODE 2;TRANS CAC DESC 2;TRANS CAC CODE 3;Directorate
26/06/17;VR;66.05;GBP;66.05;GBP;texaco ash motor;************7214;K020;Vehicle Fuel;RV12T;Shakti Elders Dce, 73 Conybere St, B12;A00;Adult & Communities
20/06/17;VR;68.64;GBP;68.64;GBP;texaco ash motor;************7214;K020;Vehicle Fuel;RV12T;Shakti Elders Dce, 73 Conybere St, B12;A00;Adult & Communities
16/06/17;VZ;20.00;GBP;20.00;GBP;hmcourts-service.g;************8998;MC70;Supplies & Sev Mic;RV3T0;Mental Health Management Budget;A00;Adult & Communities
06/06/17;VZ;20.00;GBP;20.00;GBP;hmcourts-service.g;************8998;MC70;Supplies & Sev Mic;RV3T0;Mental Health Management Budget;A00;Adult & Communities
20/06/17;VZ;20.00;GBP;20.00;GBP;hmcourts-service.g;************8998;MC70;Supplies & Sev Mic;RV3T0;Mental Health Management Budget;A00;Adult & Communities
22/06/17;VR;52.83;GBP;52.83;GBP;shell harborne;************8311;K020;Vehicle Fuel;RV1K3;Elders Group - Harborne;A00;Adult & Communities
12/06/17;VR;39.16;GBP;39.16;GBP;witton road servic;************8061;K020;Vehicle Fuel;RVA12;Enablement Tyburn Rd;A00;Adult & Communities
08/06/17;VR;62.60;GBP;62.60;GBP;midland link;************8061;K020;Vehicle Fuel;RVA12;Enablement Tyburn Rd;A00;Adult & Communities
02/06/17;VR;69.04;GBP;69.04;GBP;malthurst petroleu;************8061;K020;Vehicle Fuel;RVA12;Enablement Tyburn Rd;A00;Adult & Communities
02/06/17;VR;40.00;GBP;40.00;GBP;malthurst petroleu;************8061;K020;Vehicle Fuel;RVA12;Enablement Tyburn Rd;A00;Adult & Communities
30/06/17;VR;41.86;GBP;41.86;GBP;perry barr service;************8061;K020;Vehicle Fuel;RVA12;Enablement Tyburn Rd;A00;Adult & Communities
27/06/17;VR;55.98;GBP;55.98;GBP;malthurst petroleu;************8061;K020;Vehicle Fuel;RVA12;Enablement Tyburn Rd;A00;Adult & Communities
22/06/17;VR;60.62;GBP;60.62;GBP;motor fuels ltd;************8061;K020;Vehicle Fuel;RVA12;Enablement Tyburn Rd;A00;Adult & Communities
16/06/17;VR;56.27;GBP;56.27;GBP;penns lane sf connect;************4985;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
09/06/17;VR;43.80;GBP;43.80;GBP;penns lane sf connect;************4985;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
23/06/17;VR;43.35;GBP;43.35;GBP;penns lane sf connect;************4985;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
13/06/17;VR;50.04;GBP;50.04;GBP;rontec weoley castle;************7776;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
07/06/17;VR;58.47;GBP;58.47;GBP;rontec weoley castle;************7776;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
01/06/17;VR;58.12;GBP;58.12;GBP;rontec weoley castle;************7776;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
01/06/17;VR;53.15;GBP;53.15;GBP;rontec weoley castle;************7776;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
29/06/17;VR;49.20;GBP;49.20;GBP;rontec weoley castle;************7776;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
23/06/17;VR;49.51;GBP;49.51;GBP;rontec weoley castle;************7776;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
19/06/17;VR;63.37;GBP;63.37;GBP;rontec weoley castle;************7776;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
27/06/17;VR;62.22;GBP;62.22;GBP;leaway s/stn;************4679;K020;Vehicle Fuel;RV1K7;Elders Sunday Grp;A00;Adult & Communities
12/06/17;VR;63.17;GBP;63.17;GBP;malthurst limited;************5471;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
23/06/17;VZ;24.73;GBP;24.73;GBP;amazon uk marketplace;************4094;L120;Equip Other;RV46F;Finance Section-Accom Charges Staff;A00;Adult & Communities
22/06/17;VZ;6.26;GBP;6.26;GBP;amazon uk marketplace;************4094;L120;Equip Other;RVL00;PSS Central Teams;A00;Adult & Communities
22/06/17;VR;80.92;GBP;80.92;GBP;fast key services limi;************4094;L100;Equip Operational;RVL00;PSS Central Teams;A00;Adult & Communities
14/06/17;VR;47.86;GBP;47.86;GBP;rontec weoley castle;************1969;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
09/06/17;VR;48.00;GBP;48.00;GBP;rontec weoley castle;************1969;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
06/06/17;VR;43.56;GBP;43.56;GBP;rontec weoley castle;************1969;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
30/06/17;VR;76.00;GBP;76.00;GBP;rontec weoley castle;************1969;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
27/06/17;VR;55.15;GBP;55.15;GBP;rontec weoley castle;************1969;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
21/06/17;VR;29.75;GBP;29.75;GBP;rontec weoley castle;************1969;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
19/06/17;VR;51.00;GBP;51.00;GBP;rontec weoley castle;************1969;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
20/06/17;VR;76.01;GBP;76.01;GBP;rontec weoley castle;************1969;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
09/06/17;VR;63.37;GBP;63.37;GBP;leaway s/stn;************8055;K020;Vehicle Fuel;RV1K7;Elders Sunday Grp;A00;Adult & Communities
29/06/17;VR;61.53;GBP;61.53;GBP;leaway s/stn;************8055;K020;Vehicle Fuel;RV1K7;Elders Sunday Grp;A00;Adult & Communities
20/06/17;VR;61.72;GBP;61.72;GBP;leaway s/stn;************8055;K020;Vehicle Fuel;RV1K7;Elders Sunday Grp;A00;Adult & Communities
13/06/17;VR;82.23;GBP;82.23;GBP;rontec weoley castle;************8657;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
08/06/17;VR;52.00;GBP;52.00;GBP;rontec weoley castle;************8657;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
01/06/17;VR;49.20;GBP;49.20;GBP;rontec weoley castle;************8657;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
29/06/17;VR;39.44;GBP;39.44;GBP;rontec weoley castle;************8657;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
28/06/17;VR;53.46;GBP;53.46;GBP;rontec weoley castle;************8657;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
12/06/17;VR;58.99;GBP;58.99;GBP;tesco pfs 2996;************0788;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
05/06/17;VR;75.05;GBP;75.05;GBP;tesco pfs 2996;************0788;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
02/06/17;VR;58.00;GBP;58.00;GBP;tesco pfs 2996;************0788;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
23/06/17;VR;58.00;GBP;58.00;GBP;motor fuels ltd;************0788;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
21/06/17;VR;59.00;GBP;59.00;GBP;tesco pfs 2996;************0788;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
08/06/17;VR;78.76;GBP;78.76;GBP;penns lane sf connect;************6299;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
08/06/17;VR;83.60;GBP;83.60;GBP;penns lane sf connect;************6299;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
05/06/17;VR;80.14;GBP;80.14;GBP;penns lane sf connect;************6299;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
27/06/17;VR;7.92;GBP;7.92;GBP;motor fuels ltd;************6299;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
27/06/17;VR;31.70;GBP;31.70;GBP;motor fuels ltd;************6299;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
27/06/17;VR;38.09;GBP;38.09;GBP;motor fuels ltd;************6299;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
20/06/17;VR;10.01;GBP;10.01;GBP;tesco pfs 5098;************6299;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
07/06/17;VR;49.99;GBP;49.99;GBP;mrh six ways;************7915;K020;Vehicle Fuel;RV16B;The Fairway Day Centre;A00;Adult & Communities
28/06/17;VR;43.90;GBP;43.90;GBP;malthurst kings norton;************7915;K020;Vehicle Fuel;RV16B;The Fairway Day Centre;A00;Adult & Communities
28/06/17;VR;68.50;GBP;68.50;GBP;malthurst kings norton;************7915;K020;Vehicle Fuel;RV16B;The Fairway Day Centre;A00;Adult & Communities
14/06/17;VR;51.65;GBP;51.65;GBP;texaco ash motor;************8085;K020;Vehicle Fuel;RV192;Sparkbrook Resource Centre;A00;Adult & Communities
14/06/17;VR;36.65;GBP;36.65;GBP;texaco ash motor;************8085;K020;Vehicle Fuel;RV192;Sparkbrook Resource Centre;A00;Adult & Communities
09/06/17;VR;48.11;GBP;48.11;GBP;texaco ash motor;************8085;K020;Vehicle Fuel;RV192;Sparkbrook Resource Centre;A00;Adult & Communities
21/06/17;VR;68.35;GBP;68.35;GBP;texaco ash motor;************8085;K020;Vehicle Fuel;RV192;Sparkbrook Resource Centre;A00;Adult & Communities
15/06/17;VR;44.16;GBP;44.16;GBP;acocks green 224;************6398;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
08/06/17;VR;55.00;GBP;55.00;GBP;acocks green 224;************6398;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
30/06/17;VR;33.25;GBP;33.25;GBP;esso merestones;************6398;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
27/06/17;VR;45.37;GBP;45.37;GBP;esso merestones;************6398;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
20/06/17;VR;43.31;GBP;43.31;GBP;acocks green 224;************6398;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
15/06/17;VR;71.12;GBP;71.12;GBP;leaway s/stn;************8985;K020;Vehicle Fuel;RV11J;Anne Marie Howes Centre;A00;Adult & Communities
09/06/17;VR;39.67;GBP;39.67;GBP;leaway s/stn;************8985;K020;Vehicle Fuel;RV11J;Anne Marie Howes Centre;A00;Adult & Communities
15/06/17;VR;59.71;GBP;59.71;GBP;shell kings 587;************7966;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
29/06/17;VR;99.00;GBP;99.00;GBP;malthurst kings norton;************7966;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
05/06/17;VR;68.73;GBP;68.73;GBP;penns lane sf connect;************4993;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
12/06/17;VR;86.36;GBP;86.36;GBP;perry barr service;************0156;K020;Vehicle Fuel;RV1K1;Elders Group - Erdington;A00;Adult & Communities
08/06/17;VR;67.00;GBP;67.00;GBP;texaco ash motor;************8270;K020;Vehicle Fuel;RV12T;Shakti Elders Dce, 73 Conybere St, B12;A00;Adult & Communities
21/06/17;VR;58.60;GBP;58.60;GBP;w m morrison plc;************8270;K020;Vehicle Fuel;RV12T;Shakti Elders Dce, 73 Conybere St, B12;A00;Adult & Communities
07/06/17;VR;81.68;GBP;81.68;GBP;rontec weoley castle;************4596;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
22/06/17;VR;69.30;GBP;69.30;GBP;rontec weoley castle;************4596;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
16/06/17;VR;70.22;GBP;70.22;GBP;shell kings 587;************6968;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
08/06/17;VR;63.78;GBP;63.78;GBP;shell kings 587;************6968;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
27/06/17;VR;75.52;GBP;75.52;GBP;shell kings 587;************6968;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
13/06/17;VR;79.56;GBP;79.56;GBP;shell fiveways 387;************9696;K020;Vehicle Fuel;RV1K2;Elders Group - Ladywood;A00;Adult & Communities
09/06/17;VR;85.01;GBP;85.01;GBP;shell fiveways 387;************9696;K020;Vehicle Fuel;RV1K2;Elders Group - Ladywood;A00;Adult & Communities
15/06/17;VR;65.48;GBP;65.48;GBP;shell kings 587;************6265;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
07/06/17;VR;67.90;GBP;67.90;GBP;rontec moseley;************6265;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
20/06/17;VR;48.49;GBP;48.49;GBP;shell kings 587;************6265;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
14/06/17;VR;58.25;GBP;58.25;GBP;mrh six ways;************7800;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
05/06/17;VR;70.78;GBP;70.78;GBP;mrh six ways;************7800;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
26/06/17;VR;53.99;GBP;53.99;GBP;mrh six ways;************7800;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
19/06/17;VR;78.47;GBP;78.47;GBP;shell fiveways 387;************6225;K020;Vehicle Fuel;RV1K3;Elders Group - Harborne;A00;Adult & Communities
14/06/17;VR;69.99;GBP;69.99;GBP;tesco pfs 6119;************6225;K020;Vehicle Fuel;RV1K3;Elders Group - Harborne;A00;Adult & Communities
05/06/17;VR;13.05;GBP;13.05;GBP;ksg pershore road;************6225;K020;Vehicle Fuel;RV1K3;Elders Group - Harborne;A00;Adult & Communities
02/06/17;VR;70.01;GBP;70.01;GBP;ksg pershore road;************6225;K020;Vehicle Fuel;RV1K3;Elders Group - Harborne;A00;Adult & Communities
29/06/17;VR;41.73;GBP;41.73;GBP;ksg pershore road;************6225;K020;Vehicle Fuel;RV1K3;Elders Group - Harborne;A00;Adult & Communities
27/06/17;VR;50.00;GBP;50.00;GBP;w m morrison plc;************4485;K020;Vehicle Fuel;RV18R;Alderman Bowen Dc (Ld);A00;Adult & Communities
27/06/17;VR;36.34;GBP;36.34;GBP;w m morrison plc;************4485;K020;Vehicle Fuel;RV18R;Alderman Bowen Dc (Ld);A00;Adult & Communities
20/06/17;VR;45.82;GBP;45.82;GBP;w m morrison plc;************4485;K020;Vehicle Fuel;RV18R;Alderman Bowen Dc (Ld);A00;Adult & Communities
20/06/17;VR;46.09;GBP;46.09;GBP;w m morrison plc;************4485;K020;Vehicle Fuel;RV18R;Alderman Bowen Dc (Ld);A00;Adult & Communities
14/06/17;VR;50.21;GBP;50.21;GBP;shell corrida 108;************1910;K020;Vehicle Fuel;RV18R;Alderman Bowen Dc (Ld);A00;Adult & Communities
07/06/17;VR;40.20;GBP;40.20;GBP;w m morrison plc;************1910;K020;Vehicle Fuel;RV18R;Alderman Bowen Dc (Ld);A00;Adult & Communities
07/06/17;VR;35.07;GBP;35.07;GBP;w m morrison plc;************1910;K020;Vehicle Fuel;RV18R;Alderman Bowen Dc (Ld);A00;Adult & Communities
08/06/17;VR;35.96;GBP;35.96;GBP;fasthosts internet;************2348;L9Y0;Computing Other;RV3VG;AD Adults Strategy;A00;Adult & Communities
15/06/17;VR;51.14;GBP;51.14;GBP;rontec weoley castle;************3284;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
08/06/17;VR;55.09;GBP;55.09;GBP;rontec weoley castle;************3284;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
01/06/17;VR;46.43;GBP;46.43;GBP;rontec weoley castle;************3284;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
28/06/17;VR;42.97;GBP;42.97;GBP;rontec weoley castle;************3284;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
22/06/17;VR;48.88;GBP;48.88;GBP;rontec weoley castle;************3284;K020;Vehicle Fuel;RV18X;Harborne Day Centre;A00;Adult & Communities
05/06/17;VR;60.64;GBP;60.64;GBP;beeches road servi;************8079;K020;Vehicle Fuel;RVA11;Beeches GOLDD;A00;Adult & Communities
27/06/17;VR;66.57;GBP;66.57;GBP;beeches road servi;************8079;K020;Vehicle Fuel;RVA11;Beeches GOLDD;A00;Adult & Communities
22/06/17;VR;80.06;GBP;80.06;GBP;shell fiveways 387;************5612;K020;Vehicle Fuel;RV1K2;Elders Group - Ladywood;A00;Adult & Communities
21/06/17;VR;71.71;GBP;71.71;GBP;applegreen;************5612;K020;Vehicle Fuel;RV1K2;Elders Group - Ladywood;A00;Adult & Communities
08/06/17;VR;78.39;GBP;78.39;GBP;shell aqueduct;************5398;K020;Vehicle Fuel;RV125;St Stephens Dce, 171 Nineveh Rd, B21;A00;Adult & Communities
21/06/17;VR;65.07;GBP;65.07;GBP;mrh six ways;************4609;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
22/06/17;VR;7.00;GBP;7.00;GBP;motor fuels ltd;************4526;K020;Vehicle Fuel;RV14R;Mobile Night Care Service;A00;Adult & Communities
20/06/17;VR;7.00;GBP;7.00;GBP;motor fuels ltd;************4526;K020;Vehicle Fuel;RV14R;Mobile Night Care Service;A00;Adult & Communities
16/06/17;VR;38.47;GBP;38.47;GBP;tesco pfs 4203;************3813;K020;Vehicle Fuel;RV125;St Stephens Dce, 171 Nineveh Rd, B21;A00;Adult & Communities
16/06/17;VR;71.12;GBP;71.12;GBP;penns lane sf connect;************1739;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
14/06/17;VR;45.37;GBP;45.37;GBP;mrh six ways;************1739;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
07/06/17;VR;42.04;GBP;42.04;GBP;penns lane sf connect;************1739;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
22/06/17;VR;80.91;GBP;80.91;GBP;penns lane sf connect;************1739;K020;Vehicle Fuel;RV18N;Ebrook Day Centre;A00;Adult & Communities
23/06/17;VR;56.58;GBP;56.58;GBP;shell corrida 108;************5895;K020;Vehicle Fuel;RV18R;Alderman Bowen Dc (Ld);A00;Adult & Communities
23/06/17;VR;41.35;GBP;41.35;GBP;shell corrida 108;************5895;K020;Vehicle Fuel;RV18R;Alderman Bowen Dc (Ld);A00;Adult & Communities
09/06/17;VR;80.00;GBP;80.00;GBP;perry barr service;************8267;K020;Vehicle Fuel;RV1K3;Elders Group - Harborne;A00;Adult & Communities
23/06/17;VR;44.77;GBP;44.77;GBP;perry barr service;************8267;K020;Vehicle Fuel;RV1K3;Elders Group - Harborne;A00;Adult & Communities
23/06/17;VR;76.11;GBP;76.11;GBP;perry barr service;************8267;K020;Vehicle Fuel;RV1K3;Elders Group - Harborne;A00;Adult & Communities
16/06/17;VR;60.00;GBP;60.00;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
12/06/17;VR;74.00;GBP;74.00;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
09/06/17;VR;47.00;GBP;47.00;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
08/06/17;VR;43.60;GBP;43.60;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
07/06/17;VR;69.40;GBP;69.40;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
05/06/17;VR;69.60;GBP;69.60;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
30/06/17;VR;56.33;GBP;56.33;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
30/06/17;VR;26.00;GBP;26.00;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
29/06/17;VR;53.74;GBP;53.74;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
29/06/17;VR;50.00;GBP;50.00;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
27/06/17;VR;43.07;GBP;43.07;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
21/06/17;VR;49.00;GBP;49.00;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
21/06/17;VR;63.61;GBP;63.61;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
20/06/17;VR;58.46;GBP;58.46;GBP;mrh six ways;************6696;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
19/06/17;VR;64.68;GBP;64.68;GBP;malthurst limited;************7784;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
19/06/17;VR;59.62;GBP;59.62;GBP;malthurst limited;************7784;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
09/06/17;VR;44.63;GBP;44.63;GBP;malthurst limited;************7784;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
08/06/17;VR;59.00;GBP;59.00;GBP;malthurst limited;************7784;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
07/06/17;VR;64.15;GBP;64.15;GBP;malthurst limited;************7784;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
07/06/17;VR;59.38;GBP;59.38;GBP;malthurst limited;************7784;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
30/06/17;VR;35.63;GBP;35.63;GBP;malthurst limited;************7784;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
29/06/17;VR;54.70;GBP;54.70;GBP;malthurst limited;************7784;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
27/06/17;VR;52.12;GBP;52.12;GBP;malthurst limited;************7784;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
23/06/17;VR;54.86;GBP;54.86;GBP;malthurst limited;************7784;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
22/06/17;VR;44.94;GBP;44.94;GBP;malthurst limited;************7784;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
22/06/17;VR;77.42;GBP;77.42;GBP;malthurst limited;************7784;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
20/06/17;VR;49.56;GBP;49.56;GBP;malthurst limited;************7784;K020;Vehicle Fuel;RV18P;Hockley Day Centre;A00;Adult & Communities
06/06/17;VR;80.19;GBP;80.19;GBP;millpool service s;************3812;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
23/06/17;VR;64.22;GBP;64.22;GBP;bp kensington f/stn;************3812;K020;Vehicle Fuel;RV191;Moseley Day Centre;A00;Adult & Communities
14/06/17;VR;63.94;GBP;63.94;GBP;mrh six ways;************7917;K020;Vehicle Fuel;RV167;Elwood Dc (Pd), 270 Reservoir Rd B23;A00;Adult & Communities
16/06/17;VR;62.13;GBP;62.13;GBP;rontec longbridge;************7899;K020;Vehicle Fuel;RV16B;The Fairway Day Centre;A00;Adult & Communities
